"System","Metal","Hetatom","Cavity","Base_Cavity","y","Pred_00000","Train_00000"
"Cu_N_rol3_c2","Cu","N","rol3_c2","rol3",-2.03341175000003,-1.95212711295834,"True"
"Ir_N_din4","Ir","N","din4","din4",-0.51891624999995,-1.0290566995201,"True"
"Pd_P_din4_c3","Pd","P","din4_c3","din4",-0.148496749999984,-0.546036454924253,"True"
"Ir_N_din3_c2","Ir","N","din3_c2","din3",0.801083749999986,0.832109734001065,"True"
"Zn_N_rol2_din2_b","Zn","N","rol2_din2_b","rol2_din2",-3.47175585000006,-3.25614061253898,"True"
"Rh_N_din4_c2_s1","Rh","N","din4_c2_s1","din4",-1.07017800000005,-1.4546175549987,"True"
"Ru_P_din4","Ru","P","din4","din4",-0.193533499999973,0.06498060587934,"True"
"Fe_P_rol2_din2","Fe","P","rol2_din2","rol2_din2",-1.2312825,-0.700151787571007,"False"
"Ir_S_din4_c2_d1","Ir","S","din4_c2_d1","din4",0.350083749999964,0.185554048801338,"True"
"Ag_P_din3_c1","Ag","P","din3_c1","din3",1.77300575000003,1.86650052372264,"True"
"Ag_S_din4_c2_s1","Ag","S","din4_c2_s1","din4",0.959005749999953,0.615909275361476,"True"
"Cd_N_rol1_din2","Cd","N","rol1_din2","rol1_din2",0.55205869999996,0.937945467307307,"True"
"Cd_S_rol2_din2_c3_b","Cd","S","rol2_din2_c3_b","rol2_din2",-2.13294129999999,-2.71503285912569,"True"
"Cu_C_rol1_din2_c3","Cu","C","rol1_din2_c3","rol1_din2",0.326588249999984,0.341223247777571,"True"
"Fe_S_rol2_din2","Fe","S","rol2_din2","rol2_din2",2.03871749999998,2.07888156962197,"False"
"Rh_P_rol2_din2_b","Rh","P","rol2_din2_b","rol2_din2",-2.370178,-1.69739667214913,"True"
"Ir_S_din4_c2_d2","Ir","S","din4_c2_d2","din4",0.35108374999994,0.190700462197199,"True"
"Ni_P_rol2_din2_c3_b","Ni","P","rol2_din2_c3_b","rol2_din2",-3.56721125000004,-3.40308885164719,"True"
"Os_P_din3_c2","Os","P","din3_c2","din3",3.90137800000001,3.04267244174385,"True"
"Ag_C_din4_c4","Ag","C","din4_c4","din4",0.417005750000036,-0.096179316064915,"True"
"Pd_C_din3_c3","Pd","C","din3_c3","din3",-1.06649674999999,-1.19244235113254,"True"
"Ru_P_rol2_din2","Ru","P","rol2_din2","rol2_din2",-0.698533499999968,-0.496153099285288,"True"
"Zn_P_rol3_c1","Zn","P","rol3_c1","rol3",1.13824414999996,1.06133547729072,"True"
"Cu_P_rol3_c2","Cu","P","rol3_c2","rol3",1.27258825000001,1.23319840236041,"True"
"Zn_N_din4","Zn","N","din4","din4",-2.12175584999992,-1.79362517151618,"True"
"Fe_P_rol2_din2_c2_s1","Fe","P","rol2_din2_c2_s1","rol2_din2",-2.83828249999997,-2.80289649524179,"False"
"Fe_S_rol3_c1","Fe","S","rol3_c1","rol3",1.1527174999999,1.03987296341822,"False"
"Co_S_rol3","Co","S","rol3","rol3",3.08743949999997,2.100987867012,"True"
"Pt_S_rol2_din2_c2_d1","Pt","S","rol2_din2_c2_d1","rol2_din2",-2.42048149999992,-1.82024025649693,"True"
"Ni_S_rol2_din2_c3_b","Ni","S","rol2_din2_c3_b","rol2_din2",-3.75921124999993,-3.66261841945415,"True"
"Ag_S_din3_c1","Ag","S","din3_c1","din3",2.30200574999991,1.9542907589675,"True"
"Os_S_din4_c3","Os","S","din4_c3","din4",0.271378000000016,0.067303994576025,"True"
"Ru_S_din4_c2_d1","Ru","S","din4_c2_d1","din4",1.17746650000001,0.568628110368744,"True"
"Ir_N_rol2_din2_b","Ir","N","rol2_din2_b","rol2_din2",-2.86591625000004,-2.94664109629697,"True"
"Os_S_rol3_c1","Os","S","rol3_c1","rol3",2.96037799999998,2.33418851075728,"True"
"Ni_P_rol2_din2_b","Ni","P","rol2_din2_b","rol2_din2",-2.32721125000003,-2.08311241581885,"True"
"Cu_N_rol2_din2_a","Cu","N","rol2_din2_a","rol2_din2",-2.67441174999999,-2.94905397458283,"True"
"Cd_N_rol2_din2_c2_d1","Cd","N","rol2_din2_c2_d1","rol2_din2",-3.04194130000009,-3.19111479661852,"True"
"Pt_P_din4_c2_s1","Pt","P","din4_c2_s1","din4",-0.876481499999938,-0.270041708845985,"True"
"Rh_P_din4_c2_d1","Rh","P","din4_c2_d1","din4",1.32882199999995,1.0458148698059,"True"
"Au_C_rol1_din2_c3","Au","C","rol1_din2_c3","rol1_din2",1.41470950000001,0.937274242650572,"True"
"Ni_S_rol1_din2_c2_s1","Ni","S","rol1_din2_c2_s1","rol1_din2",3.22378875000002,2.28757995685381,"True"
"Fe_S_din4_c2_d2","Fe","S","din4_c2_d2","din4",0.117717499999934,-0.302692768199733,"False"
